img_address,0_1,0_2,0_3,0_4,0_5,0_6,0_7,0_8,0_9,0_10,0_11,0_12,0_13,0_14,0_15,0_16,0_17,1_2,1_3,1_4,1_5,1_6,1_7,1_8,1_9,1_10,1_11,1_12,1_13,1_14,1_15,1_16,1_17,2_3,2_4,2_5,2_6,2_7,2_8,2_9,2_10,2_11,2_12,2_13,2_14,2_15,2_16,2_17,3_4,3_5,3_6,3_7,3_8,3_9,3_10,3_11,3_12,3_13,3_14,3_15,3_16,3_17,4_5,4_6,4_7,4_8,4_9,4_10,4_11,4_12,4_13,4_14,4_15,4_16,4_17,5_6,5_7,5_8,5_9,5_10,5_11,5_12,5_13,5_14,5_15,5_16,5_17,6_7,6_8,6_9,6_10,6_11,6_12,6_13,6_14,6_15,6_16,6_17,7_8,7_9,7_10,7_11,7_12,7_13,7_14,7_15,7_16,7_17,8_9,8_10,8_11,8_12,8_13,8_14,8_15,8_16,8_17,9_10,9_11,9_12,9_13,9_14,9_15,9_16,9_17,10_11,10_12,10_13,10_14,10_15,10_16,10_17,11_12,11_13,11_14,11_15,11_16,11_17,12_13,12_14,12_15,12_16,12_17,13_14,13_15,13_16,13_17,14_15,14_16,14_17,15_16,15_17,16_17,0_1_2,1_2_3,2_3_4,1_5_6,5_6_7,0_1_5,1_5_11,1_2_8,1_11_12,11_12_13,1_8_9,8_9_10,0_x,0_y,1_x,1_y,2_x,2_y,3_x,3_y,4_x,4_y,5_x,5_y,6_x,6_y,7_x,7_y,8_x,8_y,9_x,9_y,10_x,10_y,11_x,11_y,12_x,12_y,13_x,13_y,14_x,14_y,15_x,15_y,16_x,16_y,17_x,17_y,action_class
/home/bardia/downloads/five class dataset/arms wide open/armsWideOpen_351.jpg,3.3750572196564392,4.031337916034628,5.090197673917051,3.7641120235511982,3.2557641192199416,4.7690481466136525,3.7572402016086577,,,,,,,,0.5404949874519412,,1.3042712890750978,1.0,2.9834750871266915,3.613955472512545,0.7818158063483878,2.82842712474619,3.5235962221966712,,,,,,,,3.495422367624532,,2.5484077425859293,3.6945146098299824,4.602148985082826,1.756528752519288,3.6055512754639887,4.509665026549687,,,,,,,,4.0363516734125975,,2.969886314171154,2.391464221684177,2.3535772438347182,0.3451103064173911,2.295085124856392,,,,,,,,5.4710679277141985,,4.933034711075338,2.84585249169636,2.0793257334092647,0.105999788000636,,,,,,,,4.272988060630657,,4.232034068807876,2.1494707997786624,2.75313916845823,,,,,,,,3.492849839314596,,2.7223585280150333,1.9802394589056,,,,,,,,5.160132390950334,,4.656757805429327,,,,,,,,4.261138741086297,,4.1933601875967375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1066702766061784,,124.88576076093108,38.92650084651849,95.88314842685179,145.4599090929291,83.5128277988349,74.59081473800089,,,,,,,5.0,1.0,10.0,9.0,14.0,10.0,4.0,16.0,0.0,10.0,8.0,10.0,4.0,15.0,0.0,10.0,,,,,,,,,,,,,,,7.0,0.0,,,9.0,2.0,arms wide open
/home/bardia/downloads/five class dataset/arms up/armsUp_54.jpg,1.2388733818416746,1.2654935491350774,1.9253176549760205,4.369176720552684,2.14932885163524,2.2090773358433973,3.619790024102794,6.692480635172148,9.81767576209433,,6.680095318884885,9.973302229934404,,0.3391332155193306,0.4121730477787125,0.4666666666666667,0.9218929554537192,1.0,2.9636229896007014,5.5492783130708405,1.218154434691008,2.5886898602852684,4.581783906315566,5.606800616387873,8.705153945532468,,5.473160652524706,8.763924456662448,,1.5425999197691067,1.4755221221248491,1.4792364887228684,1.5156403045841116,2.320142500901571,4.999448949226141,2.209954801971608,3.2814603242170137,4.8846095474294575,5.528973366300543,8.66293090599747,,5.694045503419456,8.970676593699766,,1.3830935781085056,1.6664829830753805,1.149553792957291,2.0241456303536607,2.683281572999748,4.047106410113845,3.734672378907925,4.008463268857254,7.620297516525376,10.730776726826337,,7.969033035967707,11.218566567421368,,1.595685793609581,2.067456509151658,1.5188311534078955,2.6522398868189807,6.5020160836410925,5.4431404334058655,4.3344870259095005,10.21653099975399,13.291280622632613,,10.644773450574652,13.879654435764456,,4.0352640569199805,4.334589038365607,4.070590278500098,4.794649323101667,2.3193164995194837,4.702804682536387,5.73091429745789,8.701370861840303,,5.2351268645546565,8.453432530158983,,2.488417614111872,2.180292060570729,2.5284279396108937,1.853017395867549,2.4738633753705965,8.003861029729336,11.012325603283978,,7.552016144434877,10.749479763818517,,2.3808809513094915,1.8421679528316381,2.6390276846182203,1.2936702695972842,10.186773915808253,13.270263246119692,,9.911541864489061,13.153702392152375,,3.544818325591772,3.229221033117062,3.8245685067780575,3.0704834278539312,3.1340424729448424,,1.6699559378819313,3.86724133660618,,6.888618237679441,7.028835973857428,6.6761904761904765,7.116497393197885,,3.6118223614921954,2.2,,10.019934778755877,10.145736233453977,9.809750344124918,10.20274295073736,,,,,,,,3.2932143524184783,,6.9377536929365595,6.948681337894327,6.779487535733472,6.893777798536947,,10.229976847669542,10.239269035702089,10.067995587374497,10.166741384804057,,,,,0.5435250694621057,0.2896553585856295,1.1381649709658908,0.7978428968047905,0.6,1.3698734569228863,67.87142330857938,121.14526314616668,175.41978803091132,88.35901014341611,157.70056317568353,122.0327599043945,94.78996740046871,89.30912830573526,177.20254588314717,,169.19880319408517,,24.0,27.0,28.0,37.0,19.0,37.0,9.0,20.0,0.0,0.0,38.0,38.0,40.0,19.0,35.0,0.0,20.0,83.0,21.0,109.0,,,34.0,82.0,39.0,109.0,,,22.0,25.0,26.0,25.0,20.0,27.0,31.0,25.0,arms up
/home/bardia/downloads/five class dataset/arms corssed/armsCrossed_256.jpg,1.4304131537646798,1.9142741059025064,3.2882076323204648,3.2862760416976835,1.6785398393259672,3.58288260312504,3.6286500932698167,4.965264564833041,,,,,,0.4005858093644779,0.3546353002862193,0.7219214573892695,0.4752048331858245,1.0,1.8613831190700327,1.9760932466703185,1.194411172597259,2.6855731504675933,2.4730083466476365,3.5351538042143464,,,,,,1.7060303972872557,1.7362742006472942,1.6117320477149837,1.685146762593568,2.001390457467368,2.481231215675972,2.194242100074285,3.5088564633753307,3.126076968415896,3.4839262954802845,,,,,,2.0045056593637742,2.2684540458673723,1.6766286169918496,2.3209936663058435,0.8558066321722868,2.308609223607024,2.2822344250795394,1.5760861023451316,1.6833270751125011,,,,,,3.563634930458065,3.578212165446056,3.4141053622452824,3.4914699526779485,1.9301690203484287,1.4309075115259375,0.7336906378250905,2.0610324234748294,,,,,,3.624992615784982,3.5164673165453726,3.585281296711663,3.3746928526715867,1.9079663812069445,2.060612966481066,3.916729840072669,,,,,,2.0761294260945244,1.7855689214311428,2.2486842026245726,1.5836467430850787,0.8024261454221634,3.2339494343824136,,,,,,3.977374479277094,3.68840245937918,4.104400157230944,3.4749237526763306,2.4383512560395197,,,,,,3.999693509774328,3.8047876439010975,4.034744428892817,3.6257382778247984,,,,,,5.22609846006191,5.260294730997886,5.040336463974602,5.174553460983213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5158049607061537,0.4691132785350969,0.7493749949778845,0.9621282426743254,0.2532906681562665,1.1688063119110654,102.4829210570393,67.36019917583603,114.46257770512777,118.07969263639671,89.28710421333156,78.94518051745128,,84.7263812222877,,,,,8.0,1.0,7.0,12.0,0.0,13.0,7.0,25.0,13.0,25.0,15.0,11.0,23.0,22.0,18.0,25.0,5.0,37.0,,,,,,,,,,,6.0,0.0,9.0,0.0,2.0,1.0,11.0,0.0,arms crossed
/home/bardia/downloads/five class dataset/arms up/armsUp_239.jpg,1.4864486628764328,1.8343095455395928,1.7980679239145514,2.822048628319267,1.8490698350073933,1.8794617043468305,3.001374150770588,5.593105975508436,8.199445725266326,10.602857465730981,5.4399874680943725,8.222211674098617,10.72303624978356,0.3150665830280793,0.3150665830280793,0.5584361618430537,0.6378415036282631,1.0,2.7458526509440366,4.211425248862462,1.0486049725781283,2.7823182873144208,4.361105653019544,4.128731813733768,6.7286166649304455,9.130844836499103,3.965836082573559,6.7424928275547575,9.241119496795953,1.6898308807747706,1.6734843250518534,1.4160481719094131,1.4962792378856131,2.337772488437873,4.088588347239503,2.0466460189038984,3.5315577040079544,4.832976977292789,3.9970972974311434,6.590611786026483,8.983202270345071,4.184395189658551,6.8683848054010594,9.326756853406527,1.8758830134164644,2.123335166592513,1.4429700247628434,2.151557518555008,1.8885404991315675,3.50255164862895,3.4090862812578497,3.6547723631257214,6.2922366377883066,8.85326317152956,11.223312198878741,6.513601201399545,9.20520489668653,11.656520299199267,1.4921910356063812,1.9964843872089173,1.4262569609834752,2.4262487417055945,4.657742288428199,3.516129167847042,2.6796479495973538,8.085561087908,10.67370211881507,13.05892149703995,8.156251279967227,10.907564081154131,13.388718707843257,2.5499889204066557,2.8065831503522523,2.803970045250299,3.2471969962284715,2.306997138530948,4.167719272458937,4.4244144113456585,6.937807321749446,9.309728491946963,3.909990649405209,6.676941786388055,9.175443309546148,2.148218849941728,1.8601863399411367,2.0770879714279564,1.4590731026497583,1.9743313088961845,6.719463609799588,9.24480405172524,11.614506548716973,6.189237313408332,8.925898020217252,11.409426596978426,2.069353420689419,1.570964397645057,2.43736440971185,1.3841982831185689,8.469229943379883,11.046757402705708,13.438631755411125,8.07739744098742,10.841798456395038,13.336408981448653,2.981207685980925,2.7309623142550854,3.431856935843944,2.87411509315881,2.608781748510643,5.011806463917519,1.4263640333128167,3.069645662943741,5.405601294144093,5.74411068615778,5.801254261618031,5.366386707273112,5.596054112043919,2.403481998637897,3.1930839281971104,1.7826284533828185,3.1637261422628904,8.352880759491581,8.402100705994387,7.9737083239194275,8.180201675399807,5.471646246339621,3.114835331887872,2.152196247237196,10.755799958293304,10.804250391022599,10.37444937120282,10.576726100408118,2.7867059396160307,5.290723316058601,5.65566625446712,5.5822828207223125,5.353536616729032,5.280321578108153,2.5041200015743392,8.430842669900693,8.368662638410537,8.113146868355937,8.065136476820298,10.92766520486267,10.872181805056384,10.602166074601312,10.568969460411019,0.5243024862890642,0.4510220525377687,0.9341482029083744,0.8678750406211544,0.4613994277061896,1.1567707246764762,92.9917488146798,103.28638430482462,150.49455443273703,105.82615407617256,153.46072290103643,92.02136494035601,85.38523342211155,90.49912529703457,173.64984076002082,179.28525059735782,173.95442516842556,178.450786619091,11.0,18.0,11.0,28.0,5.0,29.0,0.0,14.0,2.0,1.0,19.0,28.0,23.0,13.0,21.0,0.0,7.0,56.0,6.0,74.0,4.0,91.0,17.0,55.0,18.0,74.0,19.0,92.0,9.0,17.0,13.0,17.0,7.0,19.0,15.0,19.0,arms up
/home/bardia/downloads/five class dataset/neutral/neutral_456.jpg,1.433171263984932,1.8942779924114381,3.5349516108605137,4.820378364348625,1.516001868449314,3.103874154455552,4.491019808507033,4.937857194046972,7.135853317001172,9.029229753193572,4.877455278201007,7.083155281833731,8.681041167671268,0.3024753020094517,0.3024753020094517,0.5444555436170131,0.4537129530141776,1.0,2.1981028166763936,3.405232505600809,0.9119517490967902,1.8628648165645687,3.1564859379806705,3.5062354598237584,5.70268231136658,7.596647789619065,3.4779398893227,5.674456013764671,7.261675458639394,1.6636141610519846,1.7027505867982309,1.4672390687628019,1.5570869181363287,1.7709664167920594,3.1765667622832123,1.9115864758176169,2.5045247251346137,3.54877141994717,3.407112736668096,5.6024109305028436,7.506325481378216,3.6857332323706338,5.7810777557734205,7.294924227683839,1.992208060210896,2.1966455337850697,1.6125082891621525,2.2055822051508187,1.433171263984932,2.87112641312541,2.25135925192855,2.530147593234407,1.7417955632279327,3.875699033840852,5.769988924308457,2.3530945539590857,4.198309248846236,5.627097555440517,3.692924913808862,3.8301065751417656,3.3532494379675426,3.7405568813013232,3.8647064680479937,2.6454054838216168,2.0710172704034218,0.473448735765539,2.4425700022557155,4.338174976023714,1.5271258786433826,2.8535462920702908,4.209734721177791,5.0131574365851534,5.1021585586802365,4.709784252337697,4.95653569659489,1.6660871209519663,3.086582241890872,3.8605613744969776,5.974633784288257,7.824995725045526,3.567926658500586,5.764912640215273,7.385911764244412,1.815859783149171,1.6644388892664308,1.839885433403731,1.3584475289570632,1.4216339194444232,2.4869283147726486,4.432476006687769,6.232239174126202,1.9527820490304475,4.1195537114274625,5.74488116955721,3.386913083897696,3.2982293067533686,3.2893406820513973,3.0164234803806584,1.6952114896114057,3.171378174271431,4.88195512257612,0.7087222888467263,2.7168950579141264,4.342390890503598,4.763865975254985,4.701229132071902,4.621145558874309,4.4310308920946575,2.2099334918558857,4.114664823004719,1.0889110872340262,2.46197058808147,3.897708525208624,5.15114640062017,5.208375266680842,4.877455278201007,5.032829096042558,1.905594402659546,2.5034285730395966,1.1796536778368618,1.8421217727936847,7.355811290661576,7.400452497230789,7.087222888467264,7.207612626967466,4.279464357551911,2.2411766612834043,0.956510890297173,9.254014237397026,9.289538036193836,8.9908462140676,9.086047939264919,2.2080697046689983,3.8208988562291717,5.131928293988392,5.112637948129622,4.937857194046972,4.873232900457794,1.6260685135051942,7.3339501806053375,7.320464741095169,7.124882625315287,7.080248417804456,8.924866830460024,8.924866830460024,8.698097929649826,8.692889692072258,0.3629703624113421,0.4362360843826136,0.6797287010600852,0.7652087122377383,0.3642284956895577,0.9981684966311908,100.74323421680641,101.32154256089537,164.87168174013252,87.41153732461606,176.87786953788432,77.01440190461109,76.98364732918955,87.35272569263174,172.5041423602702,170.36246188706903,171.91582151499009,177.64670313389198,10.0,1.0,8.0,11.0,1.0,12.0,0.0,24.0,1.0,35.0,15.0,11.0,16.0,23.0,16.0,33.0,4.0,36.0,3.0,52.0,3.0,66.0,12.0,36.0,12.0,52.0,10.0,64.0,8.0,0.0,11.0,0.0,6.0,1.0,13.0,1.0,neutral
/home/bardia/downloads/five class dataset/arms wide open/armsWideOpen_69.jpg,0.9371408987227888,1.208952603451554,2.123309067797784,3.4342156026603154,1.3758919236629406,2.480681095783896,3.2081138386795813,4.3228436699844615,6.401541498740027,,4.275029049045328,6.412551688758363,,0.30793145808737793,0.3323353470213763,0.4219583198565294,0.5751752789141088,1.0,2.125,3.500612393784732,0.8774463695971819,2.045861995310259,2.7694184024776503,3.442638140963193,5.505875964720682,,3.3379273189882475,5.4774527854140285,,1.2311216149670194,1.1726190476190477,1.2514164310493237,1.1562337208512647,1.125,2.5008572793182893,1.8761428867544367,3.0444842974119948,3.764263312785366,3.4183461941336257,5.4983030841847516,,3.682176727632005,5.715693805926501,,1.3287815587368008,1.5411149959814818,1.1829524154561586,1.7330733059799368,1.376558074154256,3.000714436849877,4.168723981890406,4.885980279123307,3.726689644033677,5.703350927792847,,4.320625007277853,6.169260951127499,,2.1065458530112755,2.427068278981661,1.8980256629544183,2.6961394778275527,4.376959392783658,5.5420534620268445,6.255485121420113,4.424749534912911,6.169260951127499,,5.284621562296524,6.883398421106841,,3.361324860615841,3.71253011012626,3.143561654442846,4.008675576207614,1.1830871881584133,1.915714418877166,3.753239341629513,5.72276234503144,,3.331552457945897,5.479325092766646,,1.669809961080137,1.4111662928664537,1.7921510973005472,1.1740835669671141,0.7350648235255042,4.186961628166297,5.939445020961933,,3.4030340270954036,5.419168868684963,,2.7458288816249152,2.4223338430459034,2.902327483002926,2.10980629356628,4.5286041321236645,6.1135885934827865,,3.5748891963863594,5.435453585774289,,3.4663561559655114,3.1324910215354174,3.6289075038090752,2.8103623143410674,2.0867255546068897,,1.298287835518332,2.467936750720236,,4.570227086653657,4.602591728969968,4.5,4.592415244484951,,2.545338946841538,1.376558074154256,,6.653873380712419,6.673803710520207,6.5864413194482445,6.644177762780285,,,,,,,,2.155413361794921,,4.564932916083726,4.490739084866172,4.555982865999766,4.385111412211287,,6.6962334627661,6.6388189904431405,6.672946261251888,6.539974568842843,,,,,0.375,0.21838019437909686,0.7113531068536817,0.5869965155748815,0.33970316841381604,0.9166666666666666,77.15540751998061,180.0,177.27368900609366,166.16343224808412,174.05782884516978,98.56512894977415,82.8530192005166,82.99873244250466,171.07289813363766,,169.10039519855601,,36.0,2.0,38.0,12.0,27.0,12.0,15.0,12.0,0.0,13.0,47.0,12.0,60.0,14.0,68.0,16.0,31.0,50.0,32.0,72.0,,,46.0,48.0,47.0,72.0,,,34.0,0.0,38.0,0.0,31.0,0.0,42.0,0.0,arms wide open
/home/bardia/downloads/five class dataset/arms up/armsUp_520.jpeg,1.6007351252397974,2.0829842844850663,4.271382198112566,,1.8045693636530835,1.5620499351813306,,6.221972450635778,,,6.698902456197362,,,0.5156378117837912,0.4801960383990247,0.7821538888750428,0.6790997501017323,1.0,2.7580897054899087,,1.0770329614269007,1.681735797953307,,4.642514531638064,,,5.130072812234103,,,1.9787102156826952,1.9697715603592207,1.8667366933643696,1.7388298973058594,2.2844744536570687,,2.0739277881807348,2.6466404898196774,,4.318224035819519,,,5.210848412348088,,,2.2590992478783893,2.545584412271571,1.949962292244768,2.4733877696033693,,3.447078899760849,4.268902600407358,,2.0516851036905943,,,3.3641710804927163,,,4.521582232178568,4.693925987536508,4.233757891324555,4.496796245171472,,,,,,,,,,,,,,0.8471405189362207,,5.089551002963296,,,5.142670398103442,,,2.3105894333290293,1.9366435488478817,2.4097839786025244,1.5060661652522598,,5.936527010060384,,,5.922837157984339,,,2.063691723444121,1.475286612233465,2.3166913526685877,0.9952829925674996,,,,,,,,,,,,,2.083549008444062,,,6.518029294376709,6.612110101926615,6.258171129200043,6.352952069707436,,,,,,,,,,,,,,,,,,7.108073289039228,6.985362847959085,6.96951344406902,6.6147784632326925,,,,,,,,,,0.7276068751089989,0.457615302088864,1.1198739424858601,1.141722125459915,0.4801960383990247,1.4584439733940455,104.03624346792648,107.68846624823284,,121.39454374908216,,82.23483398157467,83.31575816823533,102.74891452640145,,,,,7.0,2.0,7.0,12.0,0.0,14.0,0.0,28.0,,,14.0,11.0,16.0,6.0,,,1.0,41.0,,,,,14.0,44.0,,,,,4.0,0.0,9.0,0.0,2.0,1.0,11.0,2.0,arms up
/home/bardia/downloads/five class dataset/neutral/neutral_464.jpg,1.3114704146590868,1.691984571851416,3.1518629987376974,4.453144828793821,1.5916804679388827,3.0684740311461973,4.365981147831488,4.3544748532016495,6.6318820413537845,8.532617157446802,4.293709473530306,6.524895634303182,8.100278542843776,0.21951296326887826,0.2530987098270155,0.4312088161017818,0.4047619047619048,1.0,2.0228288940723282,3.226959142307576,0.9761904761904762,1.9525261270067529,3.1106757874897992,3.0722590239437952,5.341936089016633,7.241423107150973,2.994798968491542,5.217763571621696,6.789096901259687,1.477917576460809,1.4992439515648732,1.4033487645991791,1.3934166560380508,1.5419309389230644,2.900562929178136,1.9761904761904765,2.682034797983869,3.533529066584722,2.929442379201411,5.178995603864963,7.065012320793965,3.2612095192343395,5.348458569559531,6.831051552002988,1.7439561978314275,1.9420458156576481,1.5016997172591884,1.973319773808902,1.3646409410387714,2.7738861628488727,2.5480640465827245,2.700990831884274,1.4914723584157932,3.6666666666666665,5.538619309437623,2.2442923322424733,4.023809523809525,5.407855208785057,3.242031920733768,3.3880709767226924,3.0270885857738703,3.3547779579865327,3.7808444269103254,2.9922424265471914,2.4077068248013527,0.5758755534498964,2.3139378535351107,4.174889844704828,1.837194449891469,2.9006606488085582,4.13361037035151,4.562739758556079,4.677829215330595,4.366500490165121,4.611555042423006,1.5623837825259923,2.9770474956545816,3.49351521051177,5.669117117231648,7.538638189994078,3.044827590634541,5.2731510929405,6.889350617252518,1.810150267499829,1.639921462640244,1.9025284524736168,1.4017320028128597,1.4568627181693672,2.529306681731069,4.425818396717789,6.2213515749795985,1.6659862556700855,3.80058475033046,5.423190733546655,3.2765572884353924,3.16317387037772,3.291316824602168,2.9450754468697573,1.833951658252544,3.1487138791847253,4.847095116227826,0.5714285714285714,2.349313596865526,3.9704835006614685,4.558140409303964,4.498551039084381,4.513333735266615,4.307089551908954,2.278759259810552,4.179164928682976,1.2628029148739162,2.544947419813328,3.922722919355994,4.487384685447943,4.562801880175429,4.323641700120445,4.46484123527767,1.9007398010730503,2.7669289278205134,1.5483514750370575,1.9817763853985533,6.7661371730772615,6.837314254380293,6.600006871431866,6.730687497946353,4.55776728567678,2.6619856874997496,1.565826956900703,8.666470432105964,8.737608653897366,8.497865544997852,8.628645011774967,2.242649874155546,3.848682667698649,4.470741364099606,4.452953871975439,4.387998991270655,4.288094577086753,1.6227199248941655,6.695600477898692,6.690857470918442,6.5942065550529225,6.530063043800503,8.263139745765521,8.275616452228746,8.144110179279558,8.124631510918425,0.3333333333333333,0.30952380952380953,0.5724197752462528,0.6303905854701775,0.2714703393093186,0.8346927687122907,93.1221304621157,103.39249775375109,172.6165082037434,97.88313931672974,160.80692820925003,86.8778695378843,77.81136679806812,88.60281897270363,169.9572819050467,169.20818705581414,173.247880892149,178.54503903133264,14.0,1.0,13.0,11.0,5.0,11.0,3.0,23.0,2.0,33.0,21.0,11.0,23.0,23.0,20.0,34.0,6.0,34.0,3.0,52.0,0.0,66.0,16.0,34.0,15.0,52.0,12.0,64.0,13.0,0.0,15.0,0.0,11.0,0.0,17.0,1.0,neutral
/home/bardia/downloads/five class dataset/arms corssed/armsCrossed_223.jpg,2.948991645315044,2.006884701943924,6.856660492065235,,3.9236242921827897,7.51745096196292,7.6794620860470735,10.25645297294376,,,10.717774473050476,,,0.7834494900427696,1.0,,2.1987457239573405,1.0,5.136750616542692,,1.0610664771660243,5.3183157821457625,5.933104089591807,7.940403012442126,,,8.200609733428363,,,3.7324301042027055,3.2631696036321745,,2.9641536560292763,5.354340810710631,,2.0514923079688043,5.775244434295579,6.1774059950424345,8.478471723053671,,,8.845903006477066,,,2.7854300726557777,2.492748102686727,,2.6063582731995734,,5.315072906367325,1.4050401884054715,0.8273347319076418,3.7428091976021394,,,4.579000041418469,,,7.447286013408995,7.677104339168691,,7.948107560489067,,,,,,,,,,,,,,5.212716546399147,6.0554905265586365,7.669914354599832,,,7.7850431310124515,,,4.701613809511911,4.0863523908332935,,3.4623591717906383,1.4117731575135797,2.741758811294375,,,3.3630856110997542,,,8.183772842096394,8.230829346070657,,8.264694332750189,3.1216706402512897,,,4.072616713680742,,,8.262190575352781,8.504055827500277,,8.767199843932401,,,1.1566896880679618,,,10.92553162913871,10.952011309532962,,10.904364833120413,,,,,,,,,,,,,,,,,,11.42328233522856,11.338445432579643,,11.14736709288109,,,,,,,,,,1.1626367179523596,,2.586436771392989,,1.4335872536379162,,16.019017163987762,72.14849108665119,,89.92855891543616,120.65066795705286,152.9266703719311,109.50902429454966,54.551715579012146,,,,,5.0,2.0,11.0,11.0,8.0,8.0,0.0,25.0,,,14.0,12.0,4.0,28.0,0.0,28.0,5.0,38.0,,,,,8.0,39.0,,,,,4.0,0.0,8.0,0.0,,,13.0,0.0,arms crossed
/home/bardia/downloads/five class dataset/arms wide open/armsWideOpen_389.jpg,,,,,,,,,,,,,,,,,,1.0,2.7866298861615943,4.475842185031341,1.0738068841694934,2.858035574820365,4.357728297905612,3.232882709323816,,,3.0610289053165887,,,,,1.1747774430998947,1.3097943443494464,1.787142286170972,3.4791653937021585,2.072659732649558,3.8578041761116495,5.357619026456908,3.108989598974337,,,3.3400018330680536,,,,,1.2626906806902636,1.9642857142857144,1.6970863386452455,3.8597874531732272,5.644665171465813,7.142857142857142,3.699489760736732,,,4.444958161920591,,,,,2.6073874640634256,3.534992711362748,5.549636869900147,7.331961065173798,8.824970370534755,4.950778128903845,,,5.9044258736950175,,,,,4.146550078199998,5.108141760454378,1.7857142857142858,3.2888184094918107,3.6157958448779617,,,3.0409618510582863,,,,,1.8796710524201088,1.3462912017836262,1.5067873649806418,4.824734316466534,,,3.8548273473076615,,,,,3.457098582951446,2.6051851749766977,6.137248269911411,,,5.0368539743756395,,,,,4.861605093138752,3.9442867491073295,,,1.287696884094282,,,,,4.243843079289413,4.528960100490703,,,,,,,,,,,,,,,,,,,,4.216706326612983,4.218067310597911,,,,,,,,,,,,,,,0.9669275979057774,,177.70938995736142,173.81946540962375,176.18592516570962,174.55966796899452,,80.92033078940821,88.02506598911802,,,,,,,31.0,8.0,38.0,8.0,51.0,8.0,63.0,6.0,23.0,9.0,10.0,9.0,0.0,8.0,37.0,30.0,,,,,28.0,30.0,,,,,,,,,34.0,0.0,27.0,0.0,arms wide open
/home/bardia/downloads/five class dataset/neutral/neutral_242.jpg,6.5427990323776735,7.528939600425104,,,5.247961117463711,11.573469897980125,18.598129232772425,22.08839650753247,35.004892026021516,53.458215663430146,21.1167660454715,36.26935005517272,53.89722589247159,,1.12566570866809,,4.136373900059796,1.0,,,1.3370382316436251,7.6507677115007535,15.316299850025475,17.554806546262828,31.06003907591329,49.58913380752705,17.255930090484,32.55006680968671,49.99568474529261,,6.613083752103004,,5.343027718951069,,,2.3364297784416808,7.563430402407019,15.179293755116195,17.134640072407674,30.696927694201154,49.20685997392182,16.98105309995707,32.22544727470504,49.6070172897299,,7.5602601970154,,6.042089813555281,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.905694150420947,15.538066380644507,18.13344748822516,31.53178435575022,50.070156260443255,17.64742210208945,32.968748174056955,50.48504457784897,,5.404209419707455,,4.641238615974292,7.6677585087133,10.518411776564458,23.68399262897443,42.216013322220725,9.76574948550794,25.08314939479578,42.6374489714678,,12.289041783036033,,12.510269753888945,5.237509603744424,16.43584455698489,34.860190428515,2.9470207849367664,17.67166294475075,35.29921028260183,,19.466339053976828,,20.089184713814387,13.612292993759176,32.08005824474609,2.6804722544449726,15.242559379525346,32.47633490354359,,22.803508501982762,,22.770595073471398,18.53837190469304,13.92838827718412,1.98969950233422,18.95506582810899,,35.83877520534398,,36.167229547626185,32.4527053139146,17.18911729626212,0.5299263324351973,,54.3195138881148,,54.705312656786006,15.32166520511182,32.87637699600675,,21.926558612849846,,22.270134802232093,17.631113532149968,,37.134428141882786,,37.59116771810845,,54.75449565579568,,55.12159659297709,,,,,3.2656367773596373,,169.74880124918258,,,74.20759647114272,172.27273765187198,12.893744044882133,70.88655947925177,113.33692773473578,175.28048735175483,172.176014610745,170.4221236168463,172.31327831853173,0.0,2.0,8.0,8.0,9.0,8.0,,,,,6.0,7.0,5.0,19.0,2.0,31.0,9.0,35.0,6.0,56.0,6.0,85.0,5.0,34.0,4.0,59.0,7.0,86.0,,,1.0,0.0,,,6.0,0.0,neutral
